,Payment_system_provider,Payment_number,date_time,Gross_amount,Net_amount,VAT_amount,Store_name,Status,POS,Quantity,Payment_method,Staff_member,Discount,Membership_number,Payment_Confirmation_Code,Currency,Gateway_Fee,Card_Type,Customer_Segment,Card_ID,Location,Loyalty_Points,Refund_Eligibility,Week_day
8831,WorldPay,PMT3759,11/09/2024 16:56,45.99,38.33,7.66,Next,Completed,POS3,1,Cash,Staff3,0,MEM00000,CONF13464,GBP,1.28,MasterCard,New Customer,N/A,London,0,Eligible,3
8832,Braintree,PMT8772,11/09/2024 17:11,218.48,182.07,36.41,Next,Completed,POS1,4,Cash,Staff1,0,MEM00000,CONF99088,GBP,5.47,Discover,New Customer,N/A,London,0,Eligible,3
8833,Braintree,PMT7258,11/09/2024 17:18,116.98,97.48,19.5,Next,Completed,POS1,3,Cash,Staff2,0,MEM00000,CONF71498,GBP,2.67,Amex,New Customer,N/A,London,0,Eligible,3
8834,WorldPay,PMT3827,11/09/2024 17:23,130,108.33,21.67,Next,Completed,POS2,1,Debit Card,Staff3,0,MEM00000,CONF12528,GBP,3.27,MasterCard,New Customer,CARD2593,London,0,Eligible,3
8835,WorldPay,PMT2325,11/09/2024 17:28,103.98,86.65,17.33,Next,Completed,POS2,3,Cash,Staff2,0,MEM00000,CONF35198,GBP,1.69,MasterCard,Returning Customer,N/A,London,0,Eligible,3
8836,Braintree,PMT8539,11/09/2024 17:36,90,75,15,Next,Completed,POS3,2,Cash,Staff1,15,MEM87043,CONF81588,GBP,1.58,Discover,Member,N/A,London,7,Eligible,3
8837,Shopify,PMT1606,11/09/2024 17:42,150,125,25,Next,Completed,POS2,1,Cash,Staff3,0,MEM62508,CONF28753,GBP,1.75,MasterCard,Member,N/A,London,12,Eligible,3
8838,Braintree,PMT7069,11/09/2024 17:52,192.99,160.83,32.16,Next,Completed,POS2,2,Credit Card,Staff3,0,MEM00000,CONF63267,GBP,5.26,MasterCard,New Customer,CARD3235,London,0,Eligible,3
8839,WorldPay,PMT9317,11/09/2024 18:01,82.49,68.74,13.75,Next,Completed,POS1,2,Credit Card,Staff2,0,MEM00000,CONF98872,GBP,1.94,Amex,New Customer,CARD7200,London,0,Eligible,3
8840,Braintree,PMT6567,11/09/2024 18:10,310.99,259.16,51.83,Next,Cancelled,POS3,3,Cash,Staff2,0,MEM00000,CONF94074,GBP,6.47,Discover,New Customer,N/A,London,0,Eligible,3
8841,WorldPay,PMT7322,11/09/2024 18:16,75,62.5,12.5,Next,Completed,POS3,1,Credit Card,Staff2,0,MEM00000,CONF25406,GBP,1.91,Visa,New Customer,CARD9006,London,0,Eligible,3
8842,Braintree,PMT4811,11/09/2024 18:23,220.99,184.16,36.83,Next,Completed,POS3,4,Cash,Staff4,0,MEM00000,CONF36815,GBP,3.53,Discover,Returning Customer,N/A,London,0,Eligible,3
8843,Shopify,PMT4944,11/09/2024 18:32,130,108.33,21.67,Next,Completed,POS3,1,Cash,Staff2,0,MEM00000,CONF68027,GBP,1.84,MasterCard,Returning Customer,N/A,London,0,Eligible,3
8844,Shopify,PMT7828,11/09/2024 18:41,111.98,93.32,18.66,Next,Completed,POS1,3,Cash,Staff2,0,MEM00000,CONF93525,GBP,2.19,MasterCard,Returning Customer,N/A,London,0,Eligible,3
8845,Shopify,PMT3359,11/09/2024 18:51,15.99,13.33,2.66,Next,Completed,POS3,1,Cash,Staff3,15,MEM97341,CONF35225,GBP,0.47,Amex,Member,N/A,London,1,Eligible,3
8846,Braintree,PMT7396,11/09/2024 19:01,150,125,25,Next,Completed,POS3,1,Cash,Staff1,0,MEM00000,CONF64605,GBP,3.98,MasterCard,Returning Customer,N/A,London,0,Eligible,3
8847,Braintree,PMT7885,11/09/2024 19:07,35,29.17,5.83,Next,Completed,POS1,1,Online,Staff4,0,MEM00000,CONF14646,GBP,1.02,Amex,New Customer,N/A,London,0,Eligible,3
8848,Shopify,PMT9103,11/09/2024 19:13,130,108.33,21.67,Next,Completed,POS2,3,Cash,Staff3,0,MEM00000,CONF61818,GBP,3.52,Discover,New Customer,N/A,London,0,Eligible,3
8849,WorldPay,PMT5435,11/09/2024 19:20,150,125,25,Next,Completed,POS2,1,Cash,Staff3,0,MEM00000,CONF49613,GBP,3.21,Amex,Returning Customer,N/A,London,0,Eligible,3
8850,Shopify,PMT9841,11/09/2024 19:30,195.99,163.33,32.66,Next,Completed,POS2,3,Online,Staff2,5,MEM16065,CONF34813,GBP,5.67,Visa,Member,N/A,London,16,Eligible,3
8851,Braintree,PMT8209,11/09/2024 19:39,364.99,304.16,60.83,Next,Completed,POS1,4,Cash,Staff1,0,MEM00000,CONF90755,GBP,8.72,Amex,New Customer,N/A,London,0,Eligible,3
8852,WorldPay,PMT4356,11/09/2024 19:46,120.48,100.4,20.08,Next,Completed,POS1,3,Online,Staff2,0,MEM00000,CONF94012,GBP,1.28,Visa,Returning Customer,N/A,London,0,Eligible,3
8853,WorldPay,PMT2821,11/09/2024 19:52,155.99,129.99,26,Next,Completed,POS1,2,Cash,Staff3,5,MEM95131,CONF91274,GBP,2.25,Discover,Member,N/A,London,12,Eligible,3
8854,WorldPay,PMT2020,11/09/2024 20:02,162.99,135.83,27.16,Next,Completed,POS2,2,Cash,Staff4,0,MEM00000,CONF77361,GBP,2.35,Discover,New Customer,N/A,London,0,Eligible,3
8855,Shopify,PMT7162,11/09/2024 20:12,322.46,268.72,53.74,Next,Completed,POS2,4,Cash,Staff1,0,MEM00000,CONF57779,GBP,5.77,Amex,Returning Customer,N/A,London,0,Eligible,3
8856,Braintree,PMT9910,11/09/2024 20:17,345.99,288.33,57.66,Next,Completed,POS2,4,Credit Card,Staff3,0,MEM00000,CONF78227,GBP,7.6,MasterCard,New Customer,CARD6213,London,0,Eligible,3
8857,Shopify,PMT6117,11/09/2024 20:25,70.99,59.16,11.83,Next,Cancelled,POS1,2,Credit Card,Staff2,0,MEM60968,CONF52512,GBP,1.89,MasterCard,Member,CARD7751,London,5,Eligible,3
8858,Shopify,PMT4802,11/09/2024 20:33,142.97,119.14,23.83,Next,Completed,POS3,4,Credit Card,Staff3,0,MEM00000,CONF33257,GBP,4.05,Amex,New Customer,CARD2433,London,0,Eligible,3
8859,Braintree,PMT6420,11/09/2024 20:40,182.99,152.49,30.5,Next,Completed,POS1,3,Cash,Staff2,5,MEM86395,CONF94378,GBP,4.6,MasterCard,Member,N/A,London,15,Eligible,3
8860,Braintree,PMT6120,11/09/2024 20:46,215.99,179.99,36,Next,Completed,POS1,3,Cash,Staff3,0,MEM00000,CONF37542,GBP,5.42,MasterCard,Returning Customer,N/A,London,0,Eligible,3
8861,Shopify,PMT1737,11/09/2024 20:53,22.49,18.74,3.75,Next,Completed,POS3,1,Credit Card,Staff4,0,MEM00000,CONF17940,GBP,0.49,Amex,New Customer,CARD8050,London,0,Eligible,3
8862,Shopify,PMT1395,11/09/2024 21:03,75,62.5,12.5,Next,Completed,POS1,1,Cash,Staff3,0,MEM00000,CONF91905,GBP,0.8,Visa,New Customer,N/A,London,0,Eligible,3
8863,Shopify,PMT3298,11/09/2024 21:11,192.99,160.83,32.16,Next,Completed,POS2,2,Cash,Staff1,0,MEM00000,CONF69595,GBP,3.59,Visa,Returning Customer,N/A,London,0,Eligible,3
8864,WorldPay,PMT4027,11/09/2024 21:20,210.99,175.83,35.16,Next,Completed,POS1,3,Cash,Staff1,10,MEM49224,CONF20057,GBP,5.73,Amex,Member,N/A,London,17,Eligible,3
8865,Braintree,PMT7348,11/09/2024 21:30,112.99,94.16,18.83,Next,Completed,POS3,3,Cash,Staff3,15,MEM24151,CONF11005,GBP,2.11,Visa,Member,N/A,London,9,Eligible,3
8866,Shopify,PMT6536,11/09/2024 21:36,22.49,18.74,3.75,Next,Completed,POS1,1,Cash,Staff4,0,MEM00000,CONF24099,GBP,0.29,MasterCard,New Customer,N/A,London,0,Eligible,3
8867,Shopify,PMT3822,11/09/2024 21:44,215.99,179.99,36,Next,Completed,POS2,4,Credit Card,Staff1,0,MEM63964,CONF27832,GBP,5.53,Visa,Member,CARD7055,London,17,Eligible,3
8868,WorldPay,PMT2632,11/09/2024 21:51,115,95.83,19.17,Next,Completed,POS3,3,Credit Card,Staff3,0,MEM00000,CONF30040,GBP,1.86,Amex,New Customer,CARD4715,London,0,Eligible,3
8869,Shopify,PMT8793,11/09/2024 21:59,99.99,83.33,16.66,Next,Completed,POS3,1,Debit Card,Staff4,10,MEM88324,CONF78213,GBP,2.43,Discover,Member,CARD9401,London,8,Eligible,3
8870,Shopify,PMT2119,11/09/2024 22:04,20,16.67,3.33,Next,Completed,POS2,1,Cash,Staff1,0,MEM00000,CONF66118,GBP,0.4,Visa,Returning Customer,N/A,London,0,Eligible,3
8871,Shopify,PMT5545,11/09/2024 22:14,280.98,234.15,46.83,Next,Completed,POS3,4,Online,Staff2,0,MEM92252,CONF25513,GBP,4.28,Discover,Member,N/A,London,23,Eligible,3
8872,Braintree,PMT3091,11/09/2024 22:19,97.99,81.66,16.33,Next,Completed,POS3,3,Cash,Staff4,15,MEM82288,CONF53920,GBP,2.12,Amex,Member,N/A,London,8,Eligible,3
8873,Shopify,PMT5668,11/09/2024 22:28,250.99,209.16,41.83,Next,Completed,POS1,3,Credit Card,Staff1,5,MEM75568,CONF31201,GBP,6.98,Visa,Member,CARD4920,London,20,Eligible,3
8874,Shopify,PMT2525,11/09/2024 22:36,215.99,179.99,36,Next,Completed,POS3,3,Debit Card,Staff1,0,MEM00000,CONF28611,GBP,2.28,Visa,New Customer,CARD7880,London,0,Eligible,3
8875,WorldPay,PMT7884,11/09/2024 22:41,115,95.83,19.17,Next,Completed,POS2,2,Cash,Staff2,15,MEM76191,CONF27925,GBP,3.17,Amex,Member,N/A,London,9,Eligible,3
8876,Braintree,PMT8541,11/09/2024 22:46,148.47,123.73,24.74,Next,Completed,POS1,3,Cash,Staff1,5,MEM71174,CONF65395,GBP,3.13,MasterCard,Member,N/A,London,12,Eligible,3
8877,Braintree,PMT3757,11/09/2024 22:55,75.99,63.32,12.67,Next,Completed,POS3,2,Online,Staff4,15,MEM18182,CONF69581,GBP,0.78,MasterCard,Member,N/A,London,6,Eligible,3
8878,Shopify,PMT3249,12/09/2024 09:00,75,62.5,12.5,Next,Completed,POS1,2,Online,Staff1,0,MEM00000,CONF28424,GBP,1.97,Amex,Returning Customer,N/A,London,0,Eligible,4
8879,Braintree,PMT8503,12/09/2024 09:20,305,254.17,50.83,Next,Completed,POS3,3,Credit Card,Staff1,0,MEM00000,CONF33880,GBP,7.07,Visa,New Customer,CARD5956,London,0,Eligible,4
8880,Shopify,PMT9964,12/09/2024 09:45,278.48,232.07,46.41,Next,Completed,POS1,4,Credit Card,Staff4,0,MEM00000,CONF80146,GBP,4.71,Amex,New Customer,CARD5250,London,0,Eligible,4
8881,Shopify,PMT5337,12/09/2024 10:10,93.48,77.9,15.58,Next,Completed,POS1,3,Cash,Staff1,0,MEM00000,CONF32478,GBP,2.19,Visa,New Customer,N/A,London,0,Eligible,4
8882,WorldPay,PMT9254,12/09/2024 10:37,99.99,83.33,16.66,Next,Completed,POS2,1,Credit Card,Staff1,0,MEM00000,CONF92583,GBP,1.35,Visa,New Customer,CARD9963,London,0,Eligible,4
8883,WorldPay,PMT9662,12/09/2024 11:04,65.99,54.99,11,Next,Completed,POS1,2,Cash,Staff1,15,MEM48188,CONF52352,GBP,1.32,Visa,Member,N/A,London,5,Eligible,4
8884,WorldPay,PMT6926,12/09/2024 11:27,103.48,86.23,17.25,Next,Completed,POS2,3,Debit Card,Staff4,0,MEM36621,CONF54955,GBP,2.69,Discover,Member,CARD1312,London,8,Eligible,4
8885,Braintree,PMT9383,12/09/2024 11:50,240,200,40,Next,Completed,POS1,3,Credit Card,Staff3,0,MEM17112,CONF58676,GBP,2.9,Amex,Member,CARD8744,London,20,Eligible,4
8886,WorldPay,PMT5180,12/09/2024 12:06,115,95.83,19.17,Next,Completed,POS1,2,Online,Staff2,0,MEM00000,CONF21148,GBP,2.27,Amex,Returning Customer,N/A,London,0,Eligible,4
8887,WorldPay,PMT9238,12/09/2024 12:21,25.99,21.66,4.33,Next,Completed,POS1,1,Online,Staff3,0,MEM00000,CONF46330,GBP,0.38,Amex,New Customer,N/A,London,0,Eligible,4
8888,Shopify,PMT4493,12/09/2024 12:34,327.49,272.91,54.58,Next,Completed,POS3,4,Online,Staff3,0,MEM00000,CONF21610,GBP,3.83,Discover,Returning Customer,N/A,London,0,Eligible,4
8889,Braintree,PMT9014,12/09/2024 12:49,203.98,169.98,34,Next,Completed,POS3,4,Credit Card,Staff4,0,MEM00000,CONF83395,GBP,3.98,Discover,New Customer,CARD7215,London,0,Eligible,4
8890,Braintree,PMT1144,12/09/2024 13:04,292.49,243.74,48.75,Next,Completed,POS1,4,Credit Card,Staff3,10,MEM64459,CONF46558,GBP,8.12,Visa,Member,CARD2100,London,24,Eligible,4
8891,Braintree,PMT8464,12/09/2024 13:14,315.99,263.33,52.66,Next,Completed,POS3,4,Cash,Staff4,0,MEM00000,CONF76744,GBP,8.41,Amex,Returning Customer,N/A,London,0,Eligible,4
8892,WorldPay,PMT4905,12/09/2024 13:25,116.98,97.48,19.5,Next,Completed,POS2,3,Debit Card,Staff1,0,MEM00000,CONF91861,GBP,3.1,Amex,New Customer,CARD9417,London,0,Eligible,4
8893,WorldPay,PMT5510,12/09/2024 13:35,190,158.33,31.67,Next,Completed,POS2,2,Cash,Staff3,0,MEM00000,CONF23713,GBP,3.64,MasterCard,New Customer,N/A,London,0,Eligible,4
8894,Shopify,PMT3870,12/09/2024 13:46,20,16.67,3.33,Next,Completed,POS3,1,Cash,Staff1,0,MEM55624,CONF44567,GBP,0.3,Discover,Member,N/A,London,1,Eligible,4
8895,Shopify,PMT8807,12/09/2024 14:01,110,91.67,18.33,Next,Cancelled,POS1,2,Online,Staff2,0,MEM00000,CONF52880,GBP,3.27,Visa,New Customer,N/A,London,0,Eligible,4
8896,Braintree,PMT4641,12/09/2024 14:13,99.47,82.89,16.58,Next,Completed,POS3,3,Cash,Staff3,0,MEM00000,CONF28221,GBP,2.65,Discover,New Customer,N/A,London,0,Eligible,4
8897,Braintree,PMT4843,12/09/2024 14:27,60.99,50.83,10.16,Next,Completed,POS2,2,Debit Card,Staff3,0,MEM82830,CONF91084,GBP,1.3,Visa,Member,CARD1800,London,5,Eligible,4
8898,Shopify,PMT8600,12/09/2024 14:40,270.99,225.83,45.16,Next,Completed,POS2,4,Cash,Staff2,0,MEM00000,CONF34687,GBP,7.38,Discover,Returning Customer,N/A,London,0,Eligible,4
8899,Braintree,PMT9968,12/09/2024 14:54,197.49,164.58,32.91,Next,Completed,POS3,3,Cash,Staff2,0,MEM68054,CONF55489,GBP,5.74,Visa,Member,N/A,London,16,Eligible,4
8900,Braintree,PMT4341,12/09/2024 15:05,100.99,84.16,16.83,Next,Completed,POS1,3,Cash,Staff2,0,MEM00000,CONF57750,GBP,2.31,Visa,Returning Customer,N/A,London,0,Eligible,4
8901,WorldPay,PMT9007,12/09/2024 15:15,200.99,167.49,33.5,Next,Completed,POS1,3,Credit Card,Staff1,10,MEM77325,CONF46592,GBP,4.03,Discover,Member,CARD3865,London,16,Eligible,4
8902,WorldPay,PMT2227,12/09/2024 15:25,88.98,74.15,14.83,Next,Completed,POS2,2,Cash,Staff2,0,MEM00000,CONF20528,GBP,1.48,Visa,Returning Customer,N/A,London,0,Eligible,4
8903,Braintree,PMT3572,12/09/2024 15:40,120,100,20,Next,Completed,POS3,1,Online,Staff4,0,MEM00000,CONF29332,GBP,3.14,Amex,New Customer,N/A,London,0,Eligible,4
8904,Braintree,PMT7389,12/09/2024 15:53,165.99,138.33,27.66,Next,Completed,POS1,2,Credit Card,Staff2,0,MEM00000,CONF87474,GBP,4.21,Discover,New Customer,CARD5639,London,0,Eligible,4
8905,Shopify,PMT1998,12/09/2024 16:04,102.99,85.83,17.16,Next,Completed,POS1,2,Cash,Staff3,0,MEM00000,CONF88335,GBP,1.77,MasterCard,Returning Customer,N/A,London,0,Eligible,4
8906,WorldPay,PMT9213,12/09/2024 16:14,172.49,143.74,28.75,Next,Completed,POS2,4,Credit Card,Staff3,5,MEM78437,CONF34774,GBP,1.77,MasterCard,Member,CARD6568,London,14,Eligible,4
8907,Braintree,PMT9701,12/09/2024 16:29,22.49,18.74,3.75,Next,Completed,POS3,1,Cash,Staff4,0,MEM00000,CONF47577,GBP,0.25,Visa,Returning Customer,N/A,London,0,Eligible,4
8908,Braintree,PMT1616,12/09/2024 16:44,150,125,25,Next,Completed,POS1,1,Credit Card,Staff2,0,MEM00000,CONF41105,GBP,4.43,Visa,New Customer,CARD3191,London,0,Eligible,4
8909,WorldPay,PMT2135,12/09/2024 16:59,235.99,196.66,39.33,Next,Completed,POS3,3,Credit Card,Staff1,0,MEM00000,CONF86422,GBP,6.21,MasterCard,New Customer,CARD5885,London,0,Eligible,4
8910,WorldPay,PMT9158,12/09/2024 17:12,102.99,85.83,17.16,Next,Completed,POS1,2,Credit Card,Staff1,0,MEM00000,CONF98410,GBP,1.86,Amex,New Customer,CARD9928,London,0,Eligible,4
8911,WorldPay,PMT2381,12/09/2024 17:20,97.99,81.66,16.33,Next,Completed,POS2,2,Cash,Staff2,0,MEM00000,CONF86090,GBP,1.04,Amex,New Customer,N/A,London,0,Eligible,4
8912,Shopify,PMT7434,12/09/2024 17:26,50.99,42.49,8.5,Next,Completed,POS1,2,Cash,Staff3,0,MEM90076,CONF57421,GBP,1.22,Visa,Member,N/A,London,4,Eligible,4
8913,Shopify,PMT8625,12/09/2024 17:35,103.48,86.23,17.25,Next,Completed,POS2,3,Cash,Staff1,10,MEM60142,CONF52057,GBP,2.41,Amex,Member,N/A,London,8,Eligible,4
8914,WorldPay,PMT8845,12/09/2024 17:41,350.97,292.48,58.49,Next,Cancelled,POS3,4,Credit Card,Staff1,0,MEM00000,CONF88990,GBP,9.02,Visa,New Customer,CARD6723,London,0,Eligible,4
8915,WorldPay,PMT7418,12/09/2024 17:49,160.96,134.13,26.83,Next,Completed,POS3,4,Credit Card,Staff4,0,MEM00000,CONF91040,GBP,2.87,Visa,New Customer,CARD4681,London,0,Eligible,4
8916,Braintree,PMT4443,12/09/2024 17:56,65.99,54.99,11,Next,Completed,POS2,2,Credit Card,Staff1,10,MEM37408,CONF51175,GBP,1.1,Amex,Member,CARD1842,London,5,Eligible,4
8917,Shopify,PMT8846,12/09/2024 18:02,280,233.33,46.67,Next,Completed,POS3,3,Credit Card,Staff4,5,MEM50131,CONF23790,GBP,5.13,Amex,Member,CARD7677,London,23,Eligible,4
8918,Braintree,PMT1508,12/09/2024 18:10,140.99,117.49,23.5,Next,Completed,POS3,3,Debit Card,Staff3,0,MEM00000,CONF82076,GBP,2.43,Amex,New Customer,CARD3562,London,0,Eligible,4
8919,Shopify,PMT7671,12/09/2024 18:16,131.98,109.98,22,Next,Completed,POS2,3,Credit Card,Staff4,0,MEM00000,CONF65951,GBP,1.85,Discover,New Customer,CARD5848,London,0,Eligible,4
8920,Shopify,PMT4876,12/09/2024 18:24,240.99,200.83,40.16,Next,Completed,POS1,4,Cash,Staff2,0,MEM00000,CONF54581,GBP,7.23,Discover,Returning Customer,N/A,London,0,Eligible,4
8921,Braintree,PMT3115,12/09/2024 18:32,180,150,30,Next,Completed,POS1,2,Online,Staff4,0,MEM00000,CONF71954,GBP,4.55,Discover,Returning Customer,N/A,London,0,Eligible,4
8922,Braintree,PMT1962,12/09/2024 18:40,150,125,25,Next,Completed,POS3,1,Debit Card,Staff4,5,MEM14945,CONF80320,GBP,2.44,Discover,Member,CARD5680,London,12,Eligible,4
8923,Shopify,PMT7711,12/09/2024 18:48,245,204.17,40.83,Next,Completed,POS1,4,Cash,Staff3,0,MEM00000,CONF90840,GBP,4.5,MasterCard,Returning Customer,N/A,London,0,Eligible,4
8924,Braintree,PMT4094,12/09/2024 18:57,206.98,172.48,34.5,Next,Completed,POS3,3,Cash,Staff1,0,MEM00000,CONF54428,GBP,3.55,Amex,New Customer,N/A,London,0,Eligible,4
8925,Braintree,PMT7775,12/09/2024 19:02,45.99,38.33,7.66,Next,Completed,POS1,1,Cash,Staff4,0,MEM00000,CONF63690,GBP,1.09,Visa,New Customer,N/A,London,0,Eligible,4
8926,WorldPay,PMT5178,12/09/2024 19:11,22.49,18.74,3.75,Next,Completed,POS1,1,Cash,Staff3,0,MEM00000,CONF35227,GBP,0.56,Amex,Returning Customer,N/A,London,0,Eligible,4
8927,WorldPay,PMT6833,12/09/2024 19:17,133.98,111.65,22.33,Next,Completed,POS1,3,Credit Card,Staff3,0,MEM00000,CONF81401,GBP,2.07,Amex,New Customer,CARD8057,London,0,Eligible,4
8928,WorldPay,PMT4048,12/09/2024 19:27,187.99,156.66,31.33,Next,Completed,POS2,4,Debit Card,Staff1,5,MEM82680,CONF66064,GBP,2.66,Discover,Member,CARD7315,London,15,Eligible,4
8929,WorldPay,PMT5000,12/09/2024 19:37,172.49,143.74,28.75,Next,Completed,POS3,3,Credit Card,Staff2,15,MEM66772,CONF80639,GBP,1.99,Amex,Member,CARD6125,London,14,Eligible,4
8930,Braintree,PMT7279,12/09/2024 19:45,115.98,96.65,19.33,Next,Completed,POS2,2,Online,Staff3,15,MEM64827,CONF27532,GBP,1.34,MasterCard,Member,N/A,London,9,Eligible,4
8931,Shopify,PMT1792,12/09/2024 19:52,60,50,10,Next,Completed,POS2,1,Credit Card,Staff3,0,MEM00000,CONF39602,GBP,1.56,Amex,New Customer,CARD4059,London,0,Eligible,4
8932,WorldPay,PMT2644,12/09/2024 19:57,324.99,270.83,54.16,Next,Completed,POS1,4,Credit Card,Staff2,5,MEM41218,CONF67542,GBP,7.46,Discover,Member,CARD2218,London,27,Eligible,4
8933,WorldPay,PMT5136,12/09/2024 20:07,46.98,39.15,7.83,Next,Completed,POS2,2,Cash,Staff4,0,MEM00000,CONF99176,GBP,0.54,Discover,Returning Customer,N/A,London,0,Eligible,4
8934,Shopify,PMT5271,12/09/2024 20:14,300.99,250.83,50.16,Next,Completed,POS3,3,Online,Staff1,0,MEM00000,CONF94176,GBP,7.03,MasterCard,Returning Customer,N/A,London,0,Eligible,4
8935,Shopify,PMT5783,12/09/2024 20:24,120,100,20,Next,Completed,POS3,1,Online,Staff4,0,MEM00000,CONF95381,GBP,1.91,Discover,New Customer,N/A,London,0,Eligible,4
8936,WorldPay,PMT5607,12/09/2024 20:30,449.97,374.98,74.99,Next,Completed,POS3,4,Credit Card,Staff2,0,MEM00000,CONF39157,GBP,12.13,MasterCard,New Customer,CARD3080,London,0,Eligible,4
8937,Braintree,PMT2374,12/09/2024 20:37,257.48,214.57,42.91,Next,Completed,POS1,4,Cash,Staff3,0,MEM00000,CONF66342,GBP,7.09,Discover,Returning Customer,N/A,London,0,Eligible,4
8938,Braintree,PMT7954,12/09/2024 20:46,165.99,138.33,27.66,Next,Cancelled,POS2,2,Credit Card,Staff2,0,MEM00000,CONF48373,GBP,4.95,Amex,New Customer,CARD4512,London,0,Eligible,4
8939,Braintree,PMT4725,12/09/2024 20:51,200.99,167.49,33.5,Next,Completed,POS2,3,Credit Card,Staff2,10,MEM51096,CONF90300,GBP,3.44,Discover,Member,CARD8446,London,16,Eligible,4
8940,Braintree,PMT9262,12/09/2024 20:57,130,108.33,21.67,Next,Completed,POS1,1,Credit Card,Staff1,0,MEM00000,CONF72106,GBP,1.73,MasterCard,New Customer,CARD9899,London,0,Eligible,4
8941,WorldPay,PMT8040,12/09/2024 21:03,170.99,142.49,28.5,Next,Completed,POS3,3,Credit Card,Staff2,15,MEM73359,CONF63640,GBP,2.24,Discover,Member,CARD9028,London,14,Eligible,4
8942,Braintree,PMT7144,12/09/2024 21:08,195,162.5,32.5,Next,Completed,POS1,2,Cash,Staff4,0,MEM00000,CONF42566,GBP,2.85,MasterCard,New Customer,N/A,London,0,Eligible,4
8943,Shopify,PMT2904,12/09/2024 21:17,270,225,45,Next,Completed,POS2,2,Online,Staff1,0,MEM97584,CONF34016,GBP,6.5,Visa,Member,N/A,London,22,Eligible,4
8944,Shopify,PMT3839,12/09/2024 21:27,83.48,69.57,13.91,Next,Completed,POS2,3,Online,Staff1,5,MEM74631,CONF60750,GBP,1.3,Amex,Member,N/A,London,6,Eligible,4
8945,Shopify,PMT4689,12/09/2024 21:34,229.99,191.66,38.33,Next,Completed,POS2,2,Cash,Staff3,10,MEM73694,CONF41791,GBP,4.53,Visa,Member,N/A,London,19,Eligible,4
8946,WorldPay,PMT5445,12/09/2024 21:39,55,45.83,9.17,Next,Completed,POS3,1,Debit Card,Staff1,10,MEM12328,CONF61174,GBP,1.4,Amex,Member,CARD5802,London,4,Eligible,4
8947,Braintree,PMT8319,12/09/2024 21:47,273.98,228.32,45.66,Next,Completed,POS3,4,Cash,Staff3,0,MEM00000,CONF92730,GBP,4.57,Visa,New Customer,N/A,London,0,Eligible,4
8948,Shopify,PMT3757,12/09/2024 21:52,155.99,129.99,26,Next,Completed,POS3,3,Credit Card,Staff1,0,MEM00000,CONF43831,GBP,3.38,Amex,New Customer,CARD7688,London,0,Eligible,4
8949,Shopify,PMT7929,12/09/2024 22:00,20,16.67,3.33,Next,Completed,POS1,1,Cash,Staff1,0,MEM00000,CONF73539,GBP,0.55,Discover,New Customer,N/A,London,0,Eligible,4
8950,Shopify,PMT5374,12/09/2024 22:10,150,125,25,Next,Completed,POS2,1,Credit Card,Staff1,5,MEM34201,CONF24718,GBP,2.81,MasterCard,Member,CARD4577,London,12,Eligible,4
8951,WorldPay,PMT9415,12/09/2024 22:20,168.48,140.4,28.08,Next,Completed,POS3,3,Cash,Staff1,0,MEM00000,CONF71303,GBP,2.92,Discover,Returning Customer,N/A,London,0,Eligible,4
8952,WorldPay,PMT4538,12/09/2024 22:30,306.97,255.81,51.16,Next,Completed,POS2,4,Credit Card,Staff2,15,MEM77969,CONF23816,GBP,4.59,MasterCard,Member,CARD7070,London,25,Eligible,4
8953,Shopify,PMT1170,12/09/2024 22:37,170.98,142.48,28.5,Next,Completed,POS3,3,Cash,Staff3,0,MEM00000,CONF65986,GBP,2.44,Discover,New Customer,N/A,London,0,Eligible,4
8954,Shopify,PMT9108,12/09/2024 22:47,75,62.5,12.5,Next,Completed,POS1,1,Cash,Staff1,0,MEM00000,CONF27410,GBP,1.21,Amex,Returning Customer,N/A,London,0,Eligible,4
8955,WorldPay,PMT7951,12/09/2024 22:55,178.97,149.14,29.83,Next,Completed,POS2,4,Online,Staff3,0,MEM00000,CONF76854,GBP,2.05,Amex,Returning Customer,N/A,London,0,Eligible,4
8956,Braintree,PMT8132,13/09/2024 09:00,150,125,25,Next,Cancelled,POS3,1,Cash,Staff3,0,MEM00000,CONF75612,GBP,2.64,Discover,New Customer,N/A,London,0,Eligible,5
8957,Braintree,PMT2658,13/09/2024 09:29,231.98,193.32,38.66,Next,Completed,POS2,4,Credit Card,Staff3,15,MEM39622,CONF72858,GBP,5.56,Amex,Member,CARD9334,London,19,Eligible,5
8958,WorldPay,PMT4420,13/09/2024 09:53,61.98,51.65,10.33,Next,Completed,POS2,2,Cash,Staff2,15,MEM77854,CONF58226,GBP,1.25,Visa,Member,N/A,London,5,Eligible,5
8959,Shopify,PMT2332,13/09/2024 10:18,106.98,89.15,17.83,Next,Completed,POS1,3,Cash,Staff2,0,MEM00000,CONF80714,GBP,1.18,Discover,Returning Customer,N/A,London,0,Eligible,5
8960,WorldPay,PMT9946,13/09/2024 10:35,75,62.5,12.5,Next,Completed,POS1,1,Cash,Staff4,10,MEM21596,CONF94948,GBP,0.91,Amex,Member,N/A,London,6,Eligible,5
